,zendesk_calls
179,https://useblu.zendesk.com/agent/tickets/456736.0
184,https://useblu.zendesk.com/agent/tickets/458959.0
186,https://useblu.zendesk.com/agent/tickets/437645.0
194,https://useblu.zendesk.com/agent/tickets/435688.0
200,https://useblu.zendesk.com/agent/tickets/435675.0
203,https://useblu.zendesk.com/agent/tickets/435678.0
204,https://useblu.zendesk.com/agent/tickets/435679.0
205,https://useblu.zendesk.com/agent/tickets/435680.0
217,https://useblu.zendesk.com/agent/tickets/435693.0
218,https://useblu.zendesk.com/agent/tickets/435768.0
239,https://useblu.zendesk.com/agent/tickets/435711.0
243,https://useblu.zendesk.com/agent/tickets/435715.0
248,https://useblu.zendesk.com/agent/tickets/435720.0
259,https://useblu.zendesk.com/agent/tickets/435732.0
267,https://useblu.zendesk.com/agent/tickets/435742.0
273,https://useblu.zendesk.com/agent/tickets/435748.0
276,https://useblu.zendesk.com/agent/tickets/435751.0
280,https://useblu.zendesk.com/agent/tickets/437493.0
285,https://useblu.zendesk.com/agent/tickets/435754.0
291,https://useblu.zendesk.com/agent/tickets/435760.0
292,https://useblu.zendesk.com/agent/tickets/435761.0
297,https://useblu.zendesk.com/agent/tickets/435766.0
298,https://useblu.zendesk.com/agent/tickets/435767.0
302,https://useblu.zendesk.com/agent/tickets/435772.0
308,https://useblu.zendesk.com/agent/tickets/435780.0
309,https://useblu.zendesk.com/agent/tickets/435781.0
325,https://useblu.zendesk.com/agent/tickets/435798.0
329,https://useblu.zendesk.com/agent/tickets/435802.0
348,https://useblu.zendesk.com/agent/tickets/437658.0
364,https://useblu.zendesk.com/agent/tickets/458980.0
367,https://useblu.zendesk.com/agent/tickets/463486.0
377,https://useblu.zendesk.com/agent/tickets/437505.0
386,https://useblu.zendesk.com/agent/tickets/437514.0
395,https://useblu.zendesk.com/agent/tickets/437527.0
415,https://useblu.zendesk.com/agent/tickets/437557.0
433,https://useblu.zendesk.com/agent/tickets/437581.0
448,https://useblu.zendesk.com/agent/tickets/437599.0
484,https://useblu.zendesk.com/agent/tickets/437650.0
534,https://useblu.zendesk.com/agent/tickets/441444.0
537,https://useblu.zendesk.com/agent/tickets/447018.0
539,https://useblu.zendesk.com/agent/tickets/458986.0
541,https://useblu.zendesk.com/agent/tickets/458988.0
553,https://useblu.zendesk.com/agent/tickets/439635.0
557,https://useblu.zendesk.com/agent/tickets/439639.0
558,https://useblu.zendesk.com/agent/tickets/439640.0
559,https://useblu.zendesk.com/agent/tickets/439641.0
572,https://useblu.zendesk.com/agent/tickets/441455.0
573,https://useblu.zendesk.com/agent/tickets/441438.0
574,https://useblu.zendesk.com/agent/tickets/441437.0
579,https://useblu.zendesk.com/agent/tickets/441451.0
588,https://useblu.zendesk.com/agent/tickets/449289.0
589,https://useblu.zendesk.com/agent/tickets/449227.0
590,https://useblu.zendesk.com/agent/tickets/449228.0
613,https://useblu.zendesk.com/agent/tickets/449256.0
615,https://useblu.zendesk.com/agent/tickets/449258.0
619,https://useblu.zendesk.com/agent/tickets/449263.0
622,https://useblu.zendesk.com/agent/tickets/449267.0
624,https://useblu.zendesk.com/agent/tickets/449270.0
634,https://useblu.zendesk.com/agent/tickets/449280.0
646,https://useblu.zendesk.com/agent/tickets/443150.0
648,https://useblu.zendesk.com/agent/tickets/443139.0
651,https://useblu.zendesk.com/agent/tickets/443144.0
655,https://useblu.zendesk.com/agent/tickets/443149.0
661,https://useblu.zendesk.com/agent/tickets/443191.0
662,https://useblu.zendesk.com/agent/tickets/443202.0
666,https://useblu.zendesk.com/agent/tickets/443215.0
667,https://useblu.zendesk.com/agent/tickets/443219.0
674,https://useblu.zendesk.com/agent/tickets/443163.0
677,https://useblu.zendesk.com/agent/tickets/443173.0
678,https://useblu.zendesk.com/agent/tickets/443174.0
679,https://useblu.zendesk.com/agent/tickets/443175.0
688,https://useblu.zendesk.com/agent/tickets/443185.0
689,https://useblu.zendesk.com/agent/tickets/443186.0
690,https://useblu.zendesk.com/agent/tickets/443193.0
691,https://useblu.zendesk.com/agent/tickets/443187.0
693,https://useblu.zendesk.com/agent/tickets/443190.0
696,https://useblu.zendesk.com/agent/tickets/443195.0
699,https://useblu.zendesk.com/agent/tickets/443198.0
700,https://useblu.zendesk.com/agent/tickets/443199.0
702,https://useblu.zendesk.com/agent/tickets/443201.0
703,https://useblu.zendesk.com/agent/tickets/443214.0
704,https://useblu.zendesk.com/agent/tickets/443203.0
705,https://useblu.zendesk.com/agent/tickets/443205.0
706,https://useblu.zendesk.com/agent/tickets/443206.0
712,https://useblu.zendesk.com/agent/tickets/443213.0
716,https://useblu.zendesk.com/agent/tickets/443220.0
723,https://useblu.zendesk.com/agent/tickets/443226.0
724,https://useblu.zendesk.com/agent/tickets/443227.0
726,https://useblu.zendesk.com/agent/tickets/443229.0
738,https://useblu.zendesk.com/agent/tickets/458970.0
747,https://useblu.zendesk.com/agent/tickets/458991.0
768,https://useblu.zendesk.com/agent/tickets/459014.0
774,https://useblu.zendesk.com/agent/tickets/459021.0
775,https://useblu.zendesk.com/agent/tickets/459022.0
782,https://useblu.zendesk.com/agent/tickets/459029.0
787,https://useblu.zendesk.com/agent/tickets/459034.0
788,https://useblu.zendesk.com/agent/tickets/459035.0
814,https://useblu.zendesk.com/agent/tickets/459061.0
828,https://useblu.zendesk.com/agent/tickets/459075.0
837,https://useblu.zendesk.com/agent/tickets/459084.0
842,https://useblu.zendesk.com/agent/tickets/459089.0
852,https://useblu.zendesk.com/agent/tickets/459099.0
857,https://useblu.zendesk.com/agent/tickets/459105.0
862,https://useblu.zendesk.com/agent/tickets/459110.0
867,https://useblu.zendesk.com/agent/tickets/459115.0
880,https://useblu.zendesk.com/agent/tickets/459129.0
888,https://useblu.zendesk.com/agent/tickets/459137.0
895,https://useblu.zendesk.com/agent/tickets/459145.0
899,https://useblu.zendesk.com/agent/tickets/459149.0
903,https://useblu.zendesk.com/agent/tickets/459153.0
909,https://useblu.zendesk.com/agent/tickets/459160.0
912,https://useblu.zendesk.com/agent/tickets/451264.0
916,https://useblu.zendesk.com/agent/tickets/451283.0
926,https://useblu.zendesk.com/agent/tickets/451260.0
933,https://useblu.zendesk.com/agent/tickets/451271.0
942,https://useblu.zendesk.com/agent/tickets/451280.0
944,https://useblu.zendesk.com/agent/tickets/451282.0
947,https://useblu.zendesk.com/agent/tickets/451287.0
948,https://useblu.zendesk.com/agent/tickets/451288.0
954,https://useblu.zendesk.com/agent/tickets/451295.0
965,https://useblu.zendesk.com/agent/tickets/451309.0
1002,https://useblu.zendesk.com/agent/tickets/453249.0
1031,https://useblu.zendesk.com/agent/tickets/453314.0
1033,https://useblu.zendesk.com/agent/tickets/453316.0
1034,https://useblu.zendesk.com/agent/tickets/453317.0
1035,https://useblu.zendesk.com/agent/tickets/453318.0
1049,https://useblu.zendesk.com/agent/tickets/453355.0
1052,https://useblu.zendesk.com/agent/tickets/453336.0
1066,https://useblu.zendesk.com/agent/tickets/453350.0
1084,https://useblu.zendesk.com/agent/tickets/453377.0
1085,https://useblu.zendesk.com/agent/tickets/453379.0
1086,https://useblu.zendesk.com/agent/tickets/453380.0
1091,https://useblu.zendesk.com/agent/tickets/453385.0
1100,https://useblu.zendesk.com/agent/tickets/453395.0
1101,https://useblu.zendesk.com/agent/tickets/453396.0
1105,https://useblu.zendesk.com/agent/tickets/453400.0
1160,https://useblu.zendesk.com/agent/tickets/461065.0
1166,https://useblu.zendesk.com/agent/tickets/461071.0
1172,https://useblu.zendesk.com/agent/tickets/461077.0
1181,https://useblu.zendesk.com/agent/tickets/461087.0
1190,https://useblu.zendesk.com/agent/tickets/461096.0
1192,https://useblu.zendesk.com/agent/tickets/461098.0
1194,https://useblu.zendesk.com/agent/tickets/461100.0
1196,https://useblu.zendesk.com/agent/tickets/461102.0
1209,https://useblu.zendesk.com/agent/tickets/461115.0
1212,https://useblu.zendesk.com/agent/tickets/461118.0
1213,https://useblu.zendesk.com/agent/tickets/461119.0
1215,https://useblu.zendesk.com/agent/tickets/461123.0
1224,https://useblu.zendesk.com/agent/tickets/461132.0
1239,https://useblu.zendesk.com/agent/tickets/461147.0
1246,https://useblu.zendesk.com/agent/tickets/461155.0
1248,https://useblu.zendesk.com/agent/tickets/461157.0
1249,https://useblu.zendesk.com/agent/tickets/461158.0
1252,https://useblu.zendesk.com/agent/tickets/461161.0
1267,https://useblu.zendesk.com/agent/tickets/461178.0
1274,https://useblu.zendesk.com/agent/tickets/461184.0
1275,https://useblu.zendesk.com/agent/tickets/461185.0
1278,https://useblu.zendesk.com/agent/tickets/455010.0
1284,https://useblu.zendesk.com/agent/tickets/455018.0
1285,https://useblu.zendesk.com/agent/tickets/455019.0
1289,https://useblu.zendesk.com/agent/tickets/455024.0
1307,https://useblu.zendesk.com/agent/tickets/455048.0
1310,https://useblu.zendesk.com/agent/tickets/455051.0
1316,https://useblu.zendesk.com/agent/tickets/455058.0
1318,https://useblu.zendesk.com/agent/tickets/455061.0
1323,https://useblu.zendesk.com/agent/tickets/455065.0
1326,https://useblu.zendesk.com/agent/tickets/455068.0
1332,https://useblu.zendesk.com/agent/tickets/455082.0
1340,https://useblu.zendesk.com/agent/tickets/455083.0
1341,https://useblu.zendesk.com/agent/tickets/455085.0
1345,https://useblu.zendesk.com/agent/tickets/455089.0
1358,https://useblu.zendesk.com/agent/tickets/455106.0
1359,https://useblu.zendesk.com/agent/tickets/455107.0
1361,https://useblu.zendesk.com/agent/tickets/455113.0
1379,https://useblu.zendesk.com/agent/tickets/455132.0
1385,https://useblu.zendesk.com/agent/tickets/455173.0
1393,https://useblu.zendesk.com/agent/tickets/455145.0
1402,https://useblu.zendesk.com/agent/tickets/455157.0
1407,https://useblu.zendesk.com/agent/tickets/455161.0
1416,https://useblu.zendesk.com/agent/tickets/455174.0
1418,https://useblu.zendesk.com/agent/tickets/455176.0
1446,https://useblu.zendesk.com/agent/tickets/461212.0
1473,https://useblu.zendesk.com/agent/tickets/456778.0
1502,https://useblu.zendesk.com/agent/tickets/470268.0
1532,https://useblu.zendesk.com/agent/tickets/470303.0
1539,https://useblu.zendesk.com/agent/tickets/470312.0
1565,https://useblu.zendesk.com/agent/tickets/470344.0
1590,https://useblu.zendesk.com/agent/tickets/470376.0
1602,https://useblu.zendesk.com/agent/tickets/456582.0
1631,https://useblu.zendesk.com/agent/tickets/456627.0
1641,https://useblu.zendesk.com/agent/tickets/456638.0
1645,https://useblu.zendesk.com/agent/tickets/456644.0
1650,https://useblu.zendesk.com/agent/tickets/456649.0
1657,https://useblu.zendesk.com/agent/tickets/456657.0
1689,https://useblu.zendesk.com/agent/tickets/456692.0
1700,https://useblu.zendesk.com/agent/tickets/456706.0
1706,https://useblu.zendesk.com/agent/tickets/456712.0
1715,https://useblu.zendesk.com/agent/tickets/456722.0
1726,https://useblu.zendesk.com/agent/tickets/456734.0
1742,https://useblu.zendesk.com/agent/tickets/456760.0
1763,https://useblu.zendesk.com/agent/tickets/456788.0
1764,https://useblu.zendesk.com/agent/tickets/456789.0
1774,https://useblu.zendesk.com/agent/tickets/456802.0
1781,https://useblu.zendesk.com/agent/tickets/456808.0
1782,https://useblu.zendesk.com/agent/tickets/456809.0
1784,https://useblu.zendesk.com/agent/tickets/456811.0
1792,https://useblu.zendesk.com/agent/tickets/456822.0
1794,https://useblu.zendesk.com/agent/tickets/456824.0
1796,https://useblu.zendesk.com/agent/tickets/456826.0
1803,https://useblu.zendesk.com/agent/tickets/456835.0
1821,https://useblu.zendesk.com/agent/tickets/463492.0
1825,https://useblu.zendesk.com/agent/tickets/463487.0
1830,https://useblu.zendesk.com/agent/tickets/471603.0
1840,https://useblu.zendesk.com/agent/tickets/471616.0
1841,https://useblu.zendesk.com/agent/tickets/471617.0
1842,https://useblu.zendesk.com/agent/tickets/471618.0
1845,https://useblu.zendesk.com/agent/tickets/471625.0
1853,https://useblu.zendesk.com/agent/tickets/471634.0
1860,https://useblu.zendesk.com/agent/tickets/463504.0
1880,https://useblu.zendesk.com/agent/tickets/463524.0
1890,https://useblu.zendesk.com/agent/tickets/463535.0
1922,https://useblu.zendesk.com/agent/tickets/463573.0
1929,https://useblu.zendesk.com/agent/tickets/463583.0
1931,https://useblu.zendesk.com/agent/tickets/463586.0
1982,https://useblu.zendesk.com/agent/tickets/465562.0
1991,https://useblu.zendesk.com/agent/tickets/465578.0
1993,https://useblu.zendesk.com/agent/tickets/465580.0
2034,https://useblu.zendesk.com/agent/tickets/465624.0
2039,https://useblu.zendesk.com/agent/tickets/465629.0
2040,https://useblu.zendesk.com/agent/tickets/465630.0
2056,https://useblu.zendesk.com/agent/tickets/465647.0
2060,https://useblu.zendesk.com/agent/tickets/465653.0
2061,https://useblu.zendesk.com/agent/tickets/465655.0
2062,https://useblu.zendesk.com/agent/tickets/465656.0
2093,https://useblu.zendesk.com/agent/tickets/465688.0
2114,https://useblu.zendesk.com/agent/tickets/467669.0
2118,https://useblu.zendesk.com/agent/tickets/467673.0
2130,https://useblu.zendesk.com/agent/tickets/467688.0
2132,https://useblu.zendesk.com/agent/tickets/467690.0
2138,https://useblu.zendesk.com/agent/tickets/467696.0
2139,https://useblu.zendesk.com/agent/tickets/467697.0
2149,https://useblu.zendesk.com/agent/tickets/467707.0
2157,https://useblu.zendesk.com/agent/tickets/467716.0
2184,https://useblu.zendesk.com/agent/tickets/467746.0
2187,https://useblu.zendesk.com/agent/tickets/467749.0
2188,https://useblu.zendesk.com/agent/tickets/467750.0
2190,https://useblu.zendesk.com/agent/tickets/467752.0
2212,https://useblu.zendesk.com/agent/tickets/467775.0
